train_loss,val_loss,train_dice,val_dice,train_jaccard,val_jaccard,train_acc,val_acc,train_sen,val_sen,train_spf,val_spf
1.0377726783206807,0.6029043513185838,0.1433077,0.58783907,0.09793704,0.425378,0.9656488741215189,0.9848944720099954,0.10793382,0.502129,0.9846302608945476,0.9966592087465174
0.5320641444393651,0.4553772570455776,0.6015932,0.6278086,0.44256067,0.46511188,0.9867612457591701,0.9859153756908343,0.49244964,0.53761315,0.9979795561501043,0.997207043802037
0.41805018136157324,0.37014851149390726,0.635635,0.6516228,0.47474194,0.49096954,0.9873235071476419,0.9866023951885748,0.5342626,0.56326014,0.9978698649216647,0.9973283743157106
0.30994171341556814,0.2429131764699431,0.75653744,0.8070386,0.6197347,0.6818233,0.9910545965925378,0.9916628903033687,0.72760594,0.8422459,0.9966441170493169,0.9947016905335819
0.2407410697112629,0.22408003644908175,0.8056214,0.8186447,0.68251956,0.6982261,0.9924013420914735,0.9920498249577541,0.8139732,0.87426484,0.9962455547271083,0.9944561351748074
0.22110093407221695,0.21119262299993458,0.8199868,0.8285088,0.70219874,0.7120115,0.9929433556931528,0.9925490687875187,0.82870454,0.8772422,0.9964820137664453,0.9948203721467186
0.2064058164607233,0.20751420101698706,0.83206475,0.83146244,0.71842813,0.71641684,0.993351375681053,0.992722469217637,0.838944,0.8836935,0.9966515077287285,0.9948683083057404
0.19333800662364534,0.19603279079584515,0.84288645,0.84063435,0.7336828,0.7298653,0.993744662745082,0.9932241019080666,0.8497075,0.8863299,0.9968092263634525,0.995350709732841
0.18120482838272456,0.18887408362591968,0.8531186,0.84614325,0.7482904,0.73820966,0.9940928875114985,0.993547977185717,0.8580766,0.8876853,0.9969624957041954,0.9956732339718762
0.17268787283654236,0.18002796414143898,0.86026275,0.85287803,0.7587899,0.74774957,0.9943646388267403,0.9939343555300845,0.864617,0.87413186,0.9971132791457484,0.9962686422993156
0.1648543472610303,0.17929963000557003,0.8667698,0.85332865,0.7685672,0.74893224,0.9945985476175944,0.9940137115179324,0.87205607,0.87750256,0.9972114625261791,0.9961926972164827
0.1563773599281833,0.17425761240370133,0.87410414,0.8576314,0.7797258,0.75590277,0.9948919218768727,0.9942703247070315,0.87646955,0.8845739,0.9973659328560331,0.996429022620706
0.151492503559708,0.18842823321328445,0.8780488,0.8447597,0.78580576,0.7384889,0.9950634733361391,0.9936917716381598,0.8807468,0.9089789,0.9974734889927195,0.9953426192788517
0.15358398354320385,0.19579720913487322,0.87609094,0.84007776,0.7828753,0.7297282,0.9950221237258532,0.9930388179479861,0.877291,0.9214675,0.9974589926093372,0.9943435682969934
0.15440301964087272,0.1714747504276388,0.874896,0.8595681,0.7818149,0.75772923,0.9950688624658789,0.9941191252540139,0.8797203,0.9018161,0.997441507394041,0.9959552393240088
0.15146683849653794,0.1752972197445,0.8773279,0.85570925,0.7861609,0.75408477,0.9952380669057665,0.9942469550114053,0.88351774,0.87959266,0.9975119440709773,0.996608003097422
0.14842056571992476,0.1850002145065981,0.8797902,0.8475972,0.7890525,0.7427498,0.9952652545315314,0.9937309844821108,0.88440883,0.91220075,0.9975310857616254,0.9955253303050995
0.1601945019109332,0.22532387406510465,0.8700601,0.8155324,0.77522135,0.69922346,0.9948888979543303,0.9919643074858421,0.87435794,0.942963,0.99743432192067,0.9929646025685703
0.17326082949021562,0.20120876107145758,0.85977733,0.8365643,0.7597832,0.7258611,0.9944688352581674,0.9928827332515342,0.8682098,0.92486614,0.9972214752168798,0.9940686997245339
0.17446567197863141,0.18097920847289703,0.8576469,0.85009503,0.7575544,0.7470517,0.9945784872444114,0.994418644437603,0.8721892,0.8401096,0.9971228665973416,0.9972651355406817
0.14300693334335118,0.16543293141705148,0.8841911,0.8625649,0.7966344,0.7643628,0.9954531592120776,0.9948231332442342,0.8898054,0.83932,0.9975596360899323,0.9980491925688351
0.13642576892874134,0.1589516637956395,0.88964736,0.86794096,0.8048451,0.772309,0.995654650983921,0.9949904750375187,0.89355326,0.848452,0.9977672482604412,0.9980198092320386
0.13164876208673068,0.1564201415680787,0.8936493,0.87031615,0.81097865,0.77580106,0.9958093265198158,0.9950526087891821,0.8963955,0.85302913,0.997858331571171,0.997993784792283
0.12892756966957405,0.15488095088478396,0.89599156,0.87178487,0.8146329,0.77798265,0.99589672215147,0.9950890167086731,0.89847726,0.85555106,0.9978995023675226,0.9979825826252208
0.12692933809475518,0.15368727517916875,0.8976952,0.8728867,0.817321,0.7795989,0.9959611030755747,0.9951117880204144,0.89991206,0.85744905,0.997930346733302,0.9979695134303149
0.12534899516633494,0.15271100445705302,0.8990718,0.8737575,0.8195061,0.78086394,0.9960128687705172,0.995128168779261,0.90115327,0.8588884,0.9979537867788059,0.9979597663178164
0.12403847177082034,0.15185512711896615,0.9001857,0.87456053,0.8212801,0.7820187,0.9960551696827954,0.9951409685845467,0.90215504,0.86021626,0.997973202769436,0.9979503505370196
0.12291327068832383,0.15112404941635973,0.9011355,0.87517405,0.82279766,0.78291386,0.9960910985323524,0.9951507484211641,0.90302175,0.86123043,0.997989652465232,0.9979426422539879
0.12190493220342925,0.15048469252446117,0.9019797,0.8757387,0.8241458,0.7837386,0.9961228172972822,0.9951610050949395,0.9038109,0.86208963,0.998003956393816,0.9979381613871631
0.12098334394210014,0.1499033121063429,0.9027382,0.8762284,0.8253587,0.7844531,0.9961510020899734,0.99517009305019,0.9045301,0.862809,0.9980164327431674,0.9979348761193892
0.12012421512114468,0.14938003449317286,0.9034463,0.87668884,0.8264948,0.78512657,0.9961775246741958,0.995179209054685,0.9051974,0.8634769,0.9980285321895163,0.9979315312469706
0.11931563278113431,0.148906045648105,0.9041216,0.8771261,0.82757896,0.7857781,0.9962028294653442,0.9951894423540901,0.9058209,0.86402595,0.9980403303506955,0.9979309001389671
0.1185467253944174,0.14848492634208763,0.90476286,0.87751377,0.82861143,0.78635234,0.9962269109279955,0.9951989977967507,0.90642697,0.8645558,0.9980513186597112,0.997929755379172
0.11781246732197591,0.14810103495769641,0.90536547,0.8778435,0.8295807,0.786845,0.9962497579913036,0.9952077725354362,0.9069771,0.8649323,0.9980622360955423,0.997930554782643
0.11710058186036437,0.1477539059432114,0.9059484,0.87818056,0.8305185,0.78735113,0.9962716181677571,0.9952177253423953,0.90751123,0.8653224,0.9980725844701132,0.9979319221833173
0.116410285771931,0.14744488237535253,0.9065129,0.8784597,0.8314282,0.7877733,0.9962926353783552,0.9952265000810812,0.9080433,0.86561686,0.9980822665181326,0.9979337488903719
0.11573850428361204,0.14720102476284785,0.90704983,0.8786982,0.8322972,0.78813934,0.9963131014189712,0.9952342323228424,0.908515,0.86579823,0.9980925852386513,0.9979365801109987
0.11508292302637552,0.14696289544158123,0.9075747,0.8789048,0.83314496,0.7884551,0.9963328067343034,0.9952417822445138,0.9089863,0.8659387,0.9981025122291413,0.9979397268856273
0.11444234797981248,0.1467549127033528,0.9080952,0.8791276,0.83398753,0.78879213,0.9963522249984107,0.9952489955752503,0.90947264,0.86612856,0.9981120199113342,0.9979419305044062
0.11381256652634535,0.14655844505657167,0.9085903,0.87932676,0.83479065,0.78910077,0.996371101581833,0.9952559658125334,0.90992516,0.8663166,0.9981214315143984,0.9979438360999612
0.11319621218674218,0.1463628688498455,0.9090896,0.87950003,0.83559924,0.78937006,0.9963895978026129,0.9952620898976046,0.910388,0.86647063,0.9981307025572553,0.997946584925932
0.11258594089405453,0.14616639780647614,0.9095775,0.87968594,0.83639246,0.789659,0.9964078465109045,0.995268228007298,0.91084754,0.86666524,0.998139675280348,0.9979483274852529
